TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,is_large_transaction,log_transaction_amount,transaction_hour,transaction_day_of_week,odd_hour_transaction,user_transaction_count,user_avg_transaction_amount,deviation_from_user_avg,user_primary_location,is_unusual_location
TX000766,AC00037,79.8,2023-12-22 17:17:00,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73,Retired,76,1,6372.58,04/11/2024 08:06,0,4.39197696552705,17,4,0,2,126.625,-46.825,Fort Worth,0
TX000767,AC00293,46.24,2023-03-13 16:05:00,Debit,San Diego,D000590,80.155.14.197,M043,Branch,57,Engineer,52,1,2569.56,04/11/2024 08:07,0,3.8552409913291616,16,0,0,4,77.945,-31.70499999999999,Charlotte,1
TX000768,AC00481,327.8,2023-11-23 17:44:00,Debit,San Francisco,D000517,90.111.245.138,M054,ATM,61,Doctor,54,1,10585.48,04/11/2024 08:09,0,5.7954496631820245,17,3,0,4,151.985,175.815,San Francisco,0
TX000769,AC00233,445.79,2023-07-07 17:19:00,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52,Doctor,161,1,717.99,04/11/2024 08:12,0,6.102088685565886,17,4,0,6,135.78666666666666,310.00333333333333,Columbus,1
TX000770,AC00235,55.89,2023-08-17 16:54:00,Debit,Fresno,D000461,175.230.206.232,M026,Online,72,Retired,150,1,3689.65,04/11/2024 08:11,0,4.041119578762556,16,3,0,7,193.32857142857145,-137.43857142857144,Austin,1
TX000771,AC00324,158.41,2023-02-09 16:28:00,Debit,Sacramento,D000122,188.225.207.71,M013,Branch,28,Student,16,1,1512.16,04/11/2024 08:10,0,5.071479499645555,16,3,0,5,206.738,-48.328,Atlanta,1
TX000772,AC00029,101.19,2023-11-29 18:38:00,Credit,Denver,D000524,80.155.14.197,M033,Online,64,Doctor,75,1,14389.45,04/11/2024 08:09,0,4.626833825624118,18,2,0,5,149.834,-48.644000000000005,Denver,0
TX000774,AC00141,61.97,2023-05-22 18:45:00,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,74,Retired,95,1,7014.69,04/11/2024 08:10,0,4.142658422500651,18,0,0,5,291.23400000000004,-229.26400000000004,Albuquerque,1
TX000775,AC00061,27.21,2023-06-14 16:34:00,Debit,San Jose,D000700,28.149.72.129,M050,ATM,79,Retired,102,1,3520.61,04/11/2024 08:06,0,3.339676525013905,16,2,0,5,191.41199999999998,-164.20199999999997,Baltimore,1
TX000776,AC00092,173.74,2023-09-08 17:48:00,Debit,Houston,D000127,161.177.41.214,M074,Online,80,Retired,64,1,4913.42,04/11/2024 08:11,0,5.163299154869948,17,4,0,8,289.7,-115.95999999999998,Denver,1
TX000777,AC00354,176.11,2023-08-10 16:48:00,Debit,San Jose,D000566,86.220.59.252,M091,Branch,38,Engineer,105,1,9155.35,04/11/2024 08:10,0,5.176771008468541,16,3,0,4,494.61,-318.5,Detroit,1
TX000778,AC00358,88.4,2023-11-10 18:02:00,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,46,Engineer,174,1,2567.53,04/11/2024 08:09,0,4.493120682179469,18,4,0,5,277.238,-188.838,Boston,1
TX000779,AC00078,567.92,2023-06-20 16:27:00,Debit,Columbus,D000358,213.207.62.176,M042,Online,53,Retired,14,1,3779.47,04/11/2024 08:12,0,6.343739826702027,16,1,0,6,489.52,78.39999999999998,Columbus,0
TX000780,AC00013,138.11,2023-12-11 17:29:00,Credit,Phoenix,D000227,20.147.6.179,M001,Online,68,Retired,104,1,4177.65,04/11/2024 08:07,0,4.935264987071479,17,0,0,8,203.91,-65.79999999999998,Seattle,1
TX000781,AC00030,456.93,2023-09-26 16:18:00,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,28,Engineer,193,1,7284.76,04/11/2024 08:09,0,6.126716334005255,16,1,0,8,325.7325,131.1975,Chicago,1
TX000782,AC00074,101.42,2023-04-25 17:00:00,Debit,Atlanta,D000195,112.56.160.202,M036,Online,66,Retired,146,1,6530.59,04/11/2024 08:12,0,4.6290820060344045,17,1,0,3,132.36666666666667,-30.946666666666673,Atlanta,0
TX000783,AC00399,300.61,2023-05-01 17:21:00,Debit,El Paso,D000086,165.35.58.173,M006,Online,44,Doctor,51,1,7895.54,04/11/2024 08:11,0,5.709134792082811,17,0,0,5,241.14600000000002,59.464,Austin,1
TX000784,AC00323,265.94,2023-06-05 16:11:00,Debit,Boston,D000581,106.244.1.47,M085,Online,54,Engineer,132,1,6781.3,04/11/2024 08:06,0,5.587023914046005,16,0,0,4,320.0,-54.06,Boston,0
TX000785,AC00107,345.54,2023-01-24 16:05:00,Debit,San Diego,D000054,215.97.143.157,M050,Online,29,Engineer,50,1,2091.78,04/11/2024 08:11,0,5.847998252082701,16,1,0,4,287.58,57.960000000000036,Denver,1
TX000786,AC00211,411.52,2023-01-10 17:40:00,Debit,Los Angeles,D000494,52.1.78.30,M023,ATM,41,Doctor,88,1,11108.39,04/11/2024 08:09,0,6.0222846894478685,17,1,0,4,497.39,-85.87,Kansas City,1
TX000787,AC00297,111.21,2023-08-21 18:36:00,Debit,Portland,D000401,216.151.64.40,M076,Branch,35,Doctor,111,1,9088.36,04/11/2024 08:12,0,4.720372115676775,18,0,0,10,273.373,-162.163,Chicago,1
TX000788,AC00102,316.37,2023-08-28 17:34:00,Debit,Colorado Springs,D000599,218.83.2.94,M088,ATM,53,Engineer,86,1,4671.69,04/11/2024 08:08,0,5.760068285666793,17,0,0,5,165.324,151.046,Albuquerque,1
TX000789,AC00196,260.63,2023-12-20 18:58:00,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,37,Engineer,142,1,7534.73,04/11/2024 08:08,0,5.566931291907004,18,2,0,6,337.8966666666667,-77.26666666666671,San Francisco,1
TX000790,AC00342,92.36,2023-03-27 16:48:00,Debit,Dallas,D000598,3.200.166.167,M092,ATM,29,Engineer,144,1,6353.14,04/11/2024 08:07,0,4.5364629879783,16,0,0,3,209.79666666666665,-117.43666666666665,Dallas,0
TX000791,AC00027,262.06,2023-09-11 16:09:00,Debit,Oklahoma City,D000408,44.73.3.217,M029,Branch,63,Doctor,118,1,13587.52,04/11/2024 08:10,0,5.572382143040633,16,0,0,3,185.84666666666666,76.21333333333334,Charlotte,1
TX000792,AC00339,64.5,2023-08-17 18:32:00,Debit,Denver,D000076,18.72.115.111,M062,ATM,74,Retired,230,1,1351.24,04/11/2024 08:08,0,4.182050142641207,18,3,0,9,278.74222222222227,-214.24222222222227,Charlotte,1
TX000795,AC00425,175.94,2023-06-05 16:16:00,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,57,Retired,89,1,3728.04,04/11/2024 08:07,0,5.17581069205524,16,0,0,7,355.30571428571426,-179.36571428571426,Denver,1
TX000796,AC00161,199.47,2023-08-14 16:26:00,Debit,Detroit,D000585,82.88.241.226,M041,Online,57,Doctor,142,1,6067.44,04/11/2024 08:07,0,5.300664609616385,16,0,0,2,134.04500000000002,65.42499999999998,Detroit,0
TX000797,AC00417,51.07,2023-01-23 18:06:00,Debit,Dallas,D000114,162.198.218.92,M017,Branch,63,Retired,133,1,4292.16,04/11/2024 08:12,0,3.952588967174808,18,0,0,4,117.38,-66.31,Chicago,1
TX000798,AC00208,435.86,2023-12-29 17:17:00,Debit,Jacksonville,D000471,147.125.143.41,M075,ATM,56,Retired,134,1,3801.82,04/11/2024 08:09,0,6.079612777634675,17,4,0,3,409.93,25.930000000000007,Jacksonville,0
TX000799,AC00304,74.73,2023-01-30 17:17:00,Credit,Jacksonville,D000566,92.180.81.50,M009,Branch,64,Retired,162,1,6353.22,04/11/2024 08:08,0,4.327174383125731,17,0,0,11,331.9818181818182,-257.2518181818182,Fort Worth,1
TX000800,AC00166,182.79,2023-10-25 16:21:00,Credit,Louisville,D000499,35.73.67.98,M013,Online,23,Student,14,1,1251.85,04/11/2024 08:06,0,5.213793801477383,16,2,0,6,234.57666666666668,-51.78666666666669,Los Angeles,1
TX000801,AC00279,628.36,2023-01-20 16:09:00,Debit,Austin,D000415,196.121.240.10,M005,Online,44,Doctor,108,1,11869.71,04/11/2024 08:07,0,6.444703430020987,16,4,0,8,263.39875,364.96125,Austin,0
TX000802,AC00114,268.39,2023-02-21 18:13:00,Debit,San Antonio,D000224,81.102.230.41,M021,Online,29,Doctor,177,1,9409.43,04/11/2024 08:11,0,5.596160143762447,18,1,0,7,317.3228571428572,-48.93285714285719,Atlanta,1
TX000803,AC00411,362.27,2023-05-11 16:36:00,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,80,Retired,47,1,6003.59,04/11/2024 08:07,0,5.895146359434385,16,3,0,6,280.7966666666667,81.4733333333333,Atlanta,1
TX000804,AC00380,560.15,2023-08-14 18:01:00,Credit,Memphis,D000493,93.169.212.219,M059,Online,50,Engineer,92,1,817.83,04/11/2024 08:10,0,6.329988249462264,18,0,0,6,196.11166666666668,364.0383333333333,Louisville,1
TX000805,AC00272,351.99,2023-06-12 16:58:00,Debit,Chicago,D000513,15.176.70.194,M001,ATM,80,Retired,45,2,3663.64,04/11/2024 08:11,0,5.866439727920136,16,0,0,6,322.12833333333333,29.86166666666668,San Antonio,1
TX000806,AC00202,132.36,2023-03-13 17:01:00,Debit,Colorado Springs,D000203,41.0.10.107,M094,Branch,28,Student,160,1,319.65,04/11/2024 08:10,0,4.893052238442539,17,0,0,12,310.1766666666667,-177.81666666666666,Nashville,1
TX000807,AC00053,24.77,2023-11-01 16:55:00,Credit,Nashville,D000449,223.32.70.156,M002,Online,40,Engineer,17,1,478.23,04/11/2024 08:07,0,3.2492110246642736,16,2,0,7,100.47285714285715,-75.70285714285716,Nashville,0
TX000809,AC00422,80.24,2023-05-19 17:28:00,Credit,New York,D000604,190.92.63.219,M016,Branch,53,Doctor,58,1,8012.81,04/11/2024 08:12,0,4.397407736712184,17,4,0,4,143.2375,-62.99750000000002,Colorado Springs,1
TX000810,AC00083,8.65,2023-11-20 16:28:00,Debit,Mesa,D000105,217.233.219.196,M060,ATM,68,Retired,198,1,4201.22,04/11/2024 08:11,0,2.2669579153508947,16,0,0,5,244.414,-235.76399999999998,Mesa,0
TX000811,AC00125,178.91,2023-03-15 16:37:00,Debit,Omaha,D000041,35.67.21.23,M035,ATM,18,Student,19,1,8870.89,04/11/2024 08:07,0,5.192456725848528,16,2,0,6,167.61499999999998,11.295000000000016,Boston,1
TX000812,AC00227,115.22,2023-12-08 17:05:00,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,27,Engineer,108,1,906.2,04/11/2024 08:09,0,4.755484946646959,17,4,0,4,403.71,-288.49,Detroit,1
TX000813,AC00292,161.63,2023-12-25 16:32:00,Debit,San Jose,D000626,34.86.220.205,M077,Online,46,Doctor,276,1,9286.37,04/11/2024 08:08,0,5.091477681940357,16,0,0,7,279.17571428571426,-117.54571428571427,Colorado Springs,1
TX000814,AC00319,542.75,2023-12-07 18:28:00,Credit,Nashville,D000641,82.115.199.37,M045,Branch,70,Retired,63,1,2224.08,04/11/2024 08:08,0,6.298489582402894,18,3,0,5,333.68600000000004,209.06399999999996,Indianapolis,1
TX000815,AC00431,317.47,2023-05-01 17:31:00,Credit,Sacramento,D000060,119.163.214.161,M083,Online,67,Doctor,16,1,14639.28,04/11/2024 08:07,0,5.763528279053155,17,0,0,6,252.46,65.01000000000002,Detroit,1
TX000816,AC00365,280.99,2023-02-20 18:03:00,Debit,Houston,D000374,11.167.243.171,M096,Branch,45,Engineer,29,1,9733.59,04/11/2024 08:07,0,5.64187160931645,18,0,0,5,197.974,83.01600000000002,Austin,1
TX000817,AC00050,24.19,2023-02-08 17:33:00,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29,Engineer,28,1,2756.2,04/11/2024 08:07,0,3.226447090364519,17,2,0,5,203.91199999999998,-179.72199999999998,New York,1
TX000818,AC00129,586.85,2023-08-15 16:57:00,Debit,Mesa,D000515,187.199.178.27,M014,ATM,36,Doctor,86,1,6655.15,04/11/2024 08:12,0,6.37647181331375,16,1,0,4,273.855,312.995,Baltimore,1
TX000819,AC00366,372.41,2023-06-19 18:12:00,Debit,San Diego,D000362,214.125.131.88,M088,ATM,55,Retired,143,1,3233.87,04/11/2024 08:06,0,5.922677011680996,18,0,0,8,380.47375,-8.06374999999997,Los Angeles,1
TX000820,AC00452,63.17,2023-07-25 18:28:00,Debit,Fresno,D000647,113.137.153.101,M039,ATM,20,Student,148,1,1676.57,04/11/2024 08:07,0,4.161535811762424,18,1,0,7,195.96,-132.79000000000002,Fresno,0
TX000821,AC00339,383.69,2023-10-31 17:06:00,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,54,Engineer,285,1,8371.11,04/11/2024 08:10,0,5.952437815139134,17,1,0,9,278.74222222222227,104.94777777777773,Charlotte,1
TX000822,AC00389,247.17,2023-05-22 17:58:00,Credit,Chicago,D000081,56.89.80.133,M096,Branch,65,Retired,149,1,2611.64,04/11/2024 08:07,0,5.514113995199193,17,0,0,3,312.12,-64.95000000000002,Chicago,0
TX000823,AC00188,48.78,2023-08-11 16:43:00,Credit,Kansas City,D000071,112.222.0.29,M006,Branch,18,Student,136,1,552.06,04/11/2024 08:10,0,3.907613296939446,16,4,0,5,110.95599999999999,-62.17599999999999,Denver,1
TX000824,AC00039,4.15,2023-10-19 16:34:00,Credit,Omaha,D000214,166.41.54.117,M019,Branch,60,Retired,119,1,6017.36,04/11/2024 08:09,0,1.6389967146756448,16,3,0,5,248.746,-244.596,Charlotte,1
TX000825,AC00319,60.99,2023-08-01 17:14:00,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,34,Engineer,58,1,7281.46,04/11/2024 08:07,0,4.126973081713828,17,1,0,5,333.68600000000004,-272.696,Indianapolis,1
TX000826,AC00077,408.19,2023-12-15 16:48:00,Debit,Mesa,D000369,19.20.13.234,M038,Branch,26,Engineer,241,1,6847.47,04/11/2024 08:08,0,6.014179595851196,16,4,0,6,292.72,115.46999999999997,Indianapolis,1
TX000827,AC00131,524.6,2023-04-07 17:37:00,Debit,El Paso,D000593,44.73.3.217,M002,Branch,58,Doctor,76,1,13017.7,04/11/2024 08:09,0,6.2645404671704,17,4,0,9,314.38,210.22000000000003,Detroit,1
TX000828,AC00180,108.96,2023-10-10 18:12:00,Debit,Milwaukee,D000240,49.31.186.82,M070,ATM,26,Student,247,1,7597.66,04/11/2024 08:06,0,4.700116663297045,18,1,0,1,108.96,0.0,Milwaukee,0
TX000829,AC00249,70.03,2023-12-18 18:34:00,Debit,Nashville,D000005,193.221.15.59,M073,Branch,63,Retired,49,1,7330.31,04/11/2024 08:07,0,4.2631023230097185,18,0,0,5,120.436,-50.406000000000006,Atlanta,1
TX000830,AC00454,124.84,2023-09-22 17:44:00,Debit,Louisville,D000640,18.72.115.111,M051,Online,52,Retired,79,1,6711.78,04/11/2024 08:11,0,4.835011258750022,17,4,0,3,266.81666666666666,-141.97666666666666,Albuquerque,1
TX000831,AC00076,324.04,2023-07-05 16:49:00,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,54,Retired,30,1,2248.06,04/11/2024 08:08,0,5.783948251679472,16,2,0,7,237.14857142857144,86.89142857142858,Baltimore,1
TX000832,AC00386,39.69,2023-04-24 17:16:00,Debit,Austin,D000539,219.98.242.240,M089,Online,70,Retired,163,1,3524.68,04/11/2024 08:07,0,3.7059823620135983,17,0,0,8,217.94625,-178.25625,Austin,0
TX000833,AC00444,157.7,2023-12-01 17:29:00,Credit,Omaha,D000075,21.190.11.223,M019,Branch,58,Engineer,46,1,8332.58,04/11/2024 08:11,0,5.0670156275323635,17,4,0,4,124.0925,33.60749999999999,Austin,1
TX000834,AC00307,81.27,2023-11-07 16:36:00,Credit,Seattle,D000228,201.95.180.152,M051,Online,22,Student,68,1,1814.48,04/11/2024 08:10,0,4.410006521180839,16,1,0,3,204.59333333333333,-123.32333333333334,Charlotte,1
TX000835,AC00397,193.82,2023-04-20 17:52:00,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,37,Engineer,176,1,3886.77,04/11/2024 08:12,0,5.27207605534281,17,3,0,7,264.8457142857143,-71.02571428571429,Austin,1
TX000836,AC00078,16.73,2023-11-30 17:48:00,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13,04/11/2024 08:08,0,2.8752581200861167,17,3,0,6,489.52,-472.78999999999996,Columbus,1
TX000837,AC00348,474.05,2023-08-10 18:30:00,Debit,San Jose,D000643,24.129.74.189,M031,ATM,57,Retired,214,1,1484.31,04/11/2024 08:10,0,6.163420061652759,18,3,0,4,361.24,112.81,Las Vegas,1
TX000839,AC00007,637.75,2023-07-24 16:07:00,Debit,Dallas,D000561,184.57.159.204,M028,Branch,79,Retired,152,1,4202.92,04/11/2024 08:08,0,6.459513141517914,16,0,0,5,299.07599999999996,338.67400000000004,Colorado Springs,1
TX000840,AC00009,153.59,2023-05-04 17:43:00,Credit,Portland,D000270,204.120.80.105,M001,Branch,66,Retired,174,1,4813.12,04/11/2024 08:09,0,5.0407764510082425,17,3,0,5,196.816,-43.226,Atlanta,1
TX000841,AC00065,186.6,2023-10-25 16:03:00,Debit,Tucson,D000554,184.185.209.72,M086,Branch,18,Student,139,1,9716.68,04/11/2024 08:10,0,5.234312036572124,16,2,0,5,220.03400000000002,-33.434000000000026,Austin,1
TX000842,AC00362,644.08,2023-05-08 17:29:00,Debit,Atlanta,D000377,57.232.212.116,M018,Online,24,Student,55,1,1980.62,04/11/2024 08:07,0,6.469374340112315,17,0,0,12,249.27666666666667,394.8033333333334,Philadelphia,1
TX000843,AC00444,226.66,2023-12-27 18:55:00,Debit,Austin,D000644,16.94.155.46,M001,Branch,41,Doctor,168,1,10216.25,04/11/2024 08:07,0,5.4278532878970704,18,2,0,4,124.0925,102.5675,Austin,0
TX000844,AC00106,305.0,2023-10-12 17:20:00,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,22,Student,222,1,944.83,04/11/2024 08:06,0,5.723585101952381,17,3,0,6,344.03,-39.02999999999997,Chicago,1
TX000845,AC00241,233.1,2023-01-16 17:28:00,Credit,Nashville,D000472,38.164.132.63,M011,Branch,42,Doctor,37,1,7469.2,04/11/2024 08:11,0,5.455748374496865,17,0,0,8,203.75625000000002,29.34374999999997,Boston,1
TX000846,AC00092,793.13,2023-05-10 16:38:00,Debit,Memphis,D000518,173.232.121.213,M035,Online,68,Doctor,76,1,13389.16,04/11/2024 08:09,0,6.677247175804874,16,2,0,8,289.7,503.43,Denver,1
TX000847,AC00173,224.19,2023-09-21 16:42:00,Debit,Houston,D000266,46.150.175.171,M017,ATM,52,Doctor,93,1,8475.47,04/11/2024 08:07,0,5.416944490306248,16,3,0,4,448.8,-224.61,Houston,0
TX000848,AC00363,214.83,2023-03-20 18:12:00,Credit,Tucson,D000228,205.45.234.42,M009,ATM,23,Student,63,1,991.69,04/11/2024 08:11,0,5.374491060770879,18,0,0,11,303.6690909090909,-88.83909090909091,Memphis,1
TX000849,AC00185,163.46,2023-09-08 17:09:00,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,63,Retired,111,1,6953.8,04/11/2024 08:11,0,5.1026673795427495,17,4,0,6,242.40166666666664,-78.94166666666663,Baltimore,0
TX000850,AC00370,194.99,2023-12-01 17:01:00,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,34,Engineer,91,1,1370.03,04/11/2024 08:07,0,5.278063637520769,17,4,0,7,344.40999999999997,-149.41999999999996,Atlanta,1
TX000852,AC00412,227.5,2023-03-13 16:59:00,Debit,Sacramento,D000227,134.140.85.231,M055,Online,34,Doctor,277,1,11505.35,04/11/2024 08:11,0,5.43153621033426,16,0,0,4,285.885,-58.38499999999999,Denver,1
TX000853,AC00068,259.9,2023-06-22 16:08:00,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,26,Student,100,1,914.28,04/11/2024 08:07,0,5.564137192142683,16,3,0,4,660.4975,-400.59749999999997,Columbus,1
TX000854,AC00321,59.51,2023-04-04 16:12:00,Credit,Dallas,D000263,86.220.59.252,M086,Online,36,Doctor,55,1,9955.88,04/11/2024 08:12,0,4.10280864063423,16,1,0,2,229.35999999999999,-169.85,Dallas,0
TX000855,AC00302,50.63,2023-05-24 16:21:00,Debit,Columbus,D000314,9.230.41.239,M045,Online,64,Retired,143,1,4732.81,04/11/2024 08:12,0,3.9441028988915576,16,2,0,4,476.6675,-426.0375,Columbus,0
TX000856,AC00217,1074.95,2023-06-02 16:49:00,Debit,Jacksonville,D000674,167.95.191.52,M089,Branch,20,Student,91,1,530.86,04/11/2024 08:09,1,6.980959271240553,16,4,0,6,232.59666666666666,842.3533333333334,Atlanta,1
TX000857,AC00298,112.94,2023-11-24 17:35:00,Credit,San Antonio,D000265,142.160.124.244,M091,Online,73,Retired,31,1,3807.84,04/11/2024 08:07,0,4.735671994052249,17,4,0,7,131.48142857142858,-18.541428571428582,Denver,1
TX000858,AC00327,11.81,2023-02-27 16:07:00,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,21,Student,131,1,320.25,04/11/2024 08:07,0,2.550226115908643,16,0,0,5,306.366,-294.556,Phoenix,0
TX000859,AC00054,329.14,2023-11-14 16:37:00,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,55,Doctor,14,1,12033.92,04/11/2024 08:09,0,5.799516806919395,16,1,0,8,203.615,125.52499999999998,Philadelphia,1
TX000860,AC00403,154.24,2023-11-06 16:19:00,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55,04/11/2024 08:08,0,5.044972306500705,16,0,0,8,122.57124999999999,31.668750000000017,Atlanta,1
TX000861,AC00397,233.44,2023-01-20 16:23:00,Debit,Chicago,D000334,37.213.85.222,M037,Online,20,Student,297,1,1691.88,04/11/2024 08:07,0,5.457199691608229,16,4,0,7,264.8457142857143,-31.405714285714282,Austin,1
TX000862,AC00383,141.8,2023-11-15 18:56:00,Debit,Chicago,D000046,184.4.253.143,M088,ATM,18,Student,116,1,1697.67,04/11/2024 08:08,0,4.9614450499054845,18,2,0,4,138.75500000000002,3.0449999999999875,Chicago,0
TX000863,AC00450,209.03,2023-10-09 18:20:00,Debit,Detroit,D000371,175.210.47.87,M012,Branch,55,Engineer,126,1,8359.5,04/11/2024 08:10,0,5.347250377657216,18,0,0,3,306.9633333333333,-97.93333333333331,Columbus,1
TX000864,AC00086,1137.63,2023-02-14 16:55:00,Debit,Baltimore,D000494,213.207.62.176,M074,ATM,26,Student,144,1,1629.12,04/11/2024 08:08,1,7.037581064316722,16,1,0,6,474.99,662.6400000000001,Baltimore,0
TX000865,AC00156,261.14,2023-05-15 18:44:00,Debit,San Antonio,D000218,186.135.2.148,M040,ATM,42,Engineer,162,1,6100.08,04/11/2024 08:08,0,5.5688787121914,18,0,0,4,220.785,40.35499999999999,Phoenix,1
TX000866,AC00418,101.81,2023-06-29 17:51:00,Debit,Fort Worth,D000209,160.212.125.105,M087,ATM,45,Doctor,105,1,13872.03,04/11/2024 08:11,0,4.632882624554627,17,3,0,4,378.3,-276.49,Austin,1
TX000867,AC00263,98.71,2023-09-18 17:41:00,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,32,Doctor,117,1,10095.23,04/11/2024 08:07,0,4.602265972840701,17,0,0,5,310.168,-211.45800000000003,San Jose,1
TX000868,AC00009,87.38,2023-03-03 18:23:00,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,21,Student,252,1,1504.99,04/11/2024 08:09,0,4.481645699702594,18,4,0,5,196.816,-109.436,Atlanta,0
TX000869,AC00436,83.39,2023-09-18 16:00:00,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11,04/11/2024 08:12,0,4.435448911169875,16,0,0,5,206.974,-123.58399999999999,Denver,1
TX000870,AC00399,267.55,2023-06-13 16:06:00,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04,04/11/2024 08:12,0,5.593037116351469,16,1,0,5,241.14600000000002,26.403999999999996,Austin,1
TX000871,AC00182,870.05,2023-08-31 16:42:00,Debit,El Paso,D000098,80.90.35.146,M077,ATM,29,Doctor,39,1,905.25,04/11/2024 08:11,1,6.769699380486169,16,3,0,8,444.20124999999996,425.84875,Memphis,1
TX000872,AC00482,154.32,2024-01-01 16:53:00,Credit,Tucson,D000055,8.244.162.185,M015,ATM,38,Engineer,269,1,6972.5,04/11/2024 08:11,0,5.045487504863466,16,0,0,6,265.6716666666667,-111.35166666666669,Colorado Springs,1
TX000873,AC00475,164.51,2023-06-05 18:09:00,Debit,Louisville,D000105,189.248.139.91,M056,Branch,78,Retired,110,1,3553.69,04/11/2024 08:07,0,5.109031615952449,18,0,0,8,120.90375,43.60624999999999,Jacksonville,1
TX000874,AC00253,758.12,2023-07-03 18:46:00,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,69,Retired,90,1,6164.65,04/11/2024 08:11,0,6.632159867665503,18,0,0,6,515.64,242.48000000000002,Atlanta,1
TX000875,AC00376,103.76,2023-03-29 16:20:00,Debit,Kansas City,D000667,79.47.176.19,M085,Online,28,Engineer,188,1,9626.14,04/11/2024 08:11,0,4.651672019639511,16,2,0,3,208.4766666666667,-104.71666666666668,Kansas City,0
TX000876,AC00058,583.92,2023-08-01 16:11:00,Debit,Kansas City,D000429,32.169.88.41,M024,Online,55,Engineer,139,1,6364.14,04/11/2024 08:06,0,6.371475085743678,16,1,0,7,245.6542857142857,338.26571428571424,Albuquerque,1
TX000877,AC00304,204.06,2023-01-02 16:07:00,Debit,Washington,D000685,150.231.20.169,M069,Online,77,Retired,159,1,4351.83,04/11/2024 08:07,0,5.323302619241945,16,0,0,11,331.9818181818182,-127.9218181818182,Fort Worth,1
TX000878,AC00035,53.51,2023-10-26 16:54:00,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,5773.5,04/11/2024 08:11,0,3.9983841710761894,16,3,0,9,239.0188888888889,-185.50888888888892,New York,0
